sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class,,,,,
238,0.0313,0.0519,0.0266,0.0847,0.2565,0.3295,0.3748,0.3271,0.1357,0.0647,0,,,,,
239,0.0389,0.0667,0.0424,0.0954,0.2526,0.3009,0.3172,0.3063,0.1432,0.0805,0,,,,,
240,0.0393,0.067,0.0413,0.0933,0.2507,0.2955,0.309,0.2976,0.1417,0.0788,0,,,,,
241,0.0347,0.0592,0.0309,0.0825,0.2714,0.3253,0.347,0.3273,0.1339,0.0643,0,,,,,
242,0.0299,0.0499,0.0289,0.0803,0.2748,0.3417,0.365,0.3487,0.1264,0.0634,0,,,,,
243,0.0355,0.0589,0.037,0.0933,0.2507,0.2955,0.3326,0.2976,0.1417,0.0788,0,,,,,
244,0.0373,0.0564,0.0353,0.0899,0.2635,0.3291,0.3528,0.3313,0.1448,0.0752,0,,,,,
245,0.0313,0.0519,0.0266,0.0847,0.2565,0.3295,0.3748,0.3271,0.1357,0.0647,0,,,,,
246,0.0361,0.0597,0.033,0.0825,0.2714,0.3253,0.3454,0.3273,0.1339,0.0643,0,,,,,
247,0.0355,0.0589,0.037,0.0933,0.2507,0.2955,0.3326,0.2976,0.1417,0.0788,0,,,,,
248,0.0299,0.0499,0.0289,0.0803,0.2748,0.3417,0.365,0.3487,0.1264,0.0634,0,,,,,
249,0.0273,0.0507,0.0287,0.0803,0.2748,0.3417,0.3682,0.3487,0.1264,0.0634,0,,,,,
250,0.0347,0.0592,0.0309,0.0825,0.2714,0.3253,0.347,0.3273,0.1339,0.0643,0,,,,,
251,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
252,0.0847,0.0979,0.0796,0.1127,0.2789,0.3427,0.3464,0.3525,0.1608,0.0852,0,,,,,
253,0.0833,0.1019,0.081,0.1113,0.2801,0.3495,0.335,0.3614,0.1582,0.0866,0,,,,,
254,0.0859,0.0933,0.0699,0.1135,0.2724,0.3463,0.3608,0.3637,0.1567,0.08,0,,,,,
255,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,0,,,,,
256,0.0804,0.0921,0.0678,0.1095,0.2886,0.3553,0.3736,0.3676,0.1501,0.0769,0,,,,,
257,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
258,0.0832,0.0939,0.0711,0.1125,0.2977,0.38,0.3768,0.3931,0.1541,0.0796,0,,,,,
259,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
260,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,0,,,,,
261,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,0,,,,,
262,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,0,,,,,
263,0.0847,0.0979,0.0796,0.1127,0.2789,0.3427,0.3464,0.3525,0.1608,0.0852,0,,,,,
264,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,0,,,,,
265,0.0824,0.0942,0.0733,0.116,0.2657,0.3384,0.3248,0.3495,0.1533,0.0801,0,,,,,
266,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,0,,,,,
267,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,0,,,,,
268,0.081,0.0925,0.0694,0.113,0.2751,0.3644,0.3848,0.3661,0.1556,0.0792,0,,,,,
269,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,0,,,,,
270,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,0,,,,,
271,0.0804,0.0921,0.0678,0.1095,0.2886,0.3553,0.3736,0.3676,0.1501,0.0769,0,,,,,
272,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
273,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,0,,,,,
274,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,0,,,,,
275,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,0,,,,,
276,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,0,,,,,
277,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
278,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
279,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
280,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,0,,,,,
281,0.0886,0.1021,0.0832,0.1175,0.2784,0.3318,0.3274,0.3438,0.1662,0.0953,0,,,,,
282,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
283,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,0,,,,,
284,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,0,,,,,
285,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,0,,,,,
286,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
287,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,0,,,,,
288,0.0874,0.1005,0.0869,0.116,0.2657,0.3384,0.3288,0.3495,0.1533,0.0801,0,,,,,
289,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,0,,,,,
290,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,0,,,,,
291,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
292,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,0,,,,,
293,0.0821,0.093,0.0689,0.1095,0.2886,0.3553,0.376,0.3676,0.1501,0.0769,0,,,,,
294,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,0,,,,,
295,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,0,,,,,
296,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,0,,,,,
297,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,0,,,,,
298,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,0,,,,,
299,0.0833,0.0964,0.0808,0.1135,0.2724,0.3463,0.3464,0.3637,0.1567,0.08,0,,,,,
300,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,0,,,,,
301,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,0,,,,,
302,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,0,,,,,
303,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,0,,,,,
304,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
305,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,0,,,,,
306,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,0,,,,,
307,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
308,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,0,,,,,
309,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,0,,,,,
310,0.0832,0.0939,0.0711,0.1125,0.2977,0.38,0.3768,0.3931,0.1541,0.0796,0,,,,,
311,0.084,0.0938,0.0698,0.1118,0.2893,0.3683,0.3758,0.3804,0.1493,0.0745,0,,,,,
312,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,0,,,,,
313,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,0,,,,,
314,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
315,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,0,,,,,
316,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,0,,,,,
317,0.0833,0.0964,0.0808,0.1135,0.2724,0.3463,0.3464,0.3637,0.1567,0.08,0,,,,,
318,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,0,,,,,
319,0.0859,0.0933,0.0699,0.1135,0.2724,0.3463,0.3608,0.3637,0.1567,0.08,0,,,,,
320,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,0,,,,,
321,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,0,,,,,
322,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,0,,,,,
323,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,0,,,,,
324,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,0,,,,,
325,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
326,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,0,,,,,
327,0.0874,0.1005,0.0869,0.116,0.2657,0.3384,0.3288,0.3495,0.1533,0.0801,0,,,,,
328,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,0,,,,,
329,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,0,,,,,
330,0.0766,0.0929,0.0697,0.1175,0.2784,0.3318,0.3748,0.3438,0.1662,0.0953,0,,,,,
331,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
332,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,0,,,,,
333,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
334,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,0,,,,,
335,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,0,,,,,
336,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,0,,,,,
337,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,0,,,,,
338,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,0,,,,,
339,0.0886,0.1021,0.0832,0.1175,0.2784,0.3318,0.3274,0.3438,0.1662,0.0953,0,,,,,
340,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,0,,,,,
341,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,0,,,,,
342,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,0,,,,,
343,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,0,,,,,
344,0.0833,0.1019,0.081,0.1113,0.2801,0.3495,0.335,0.3614,0.1582,0.0866,0,,,,,
345,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,0,,,,,
346,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
347,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,0,,,,,
348,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,0,,,,,
349,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,0,,,,,
350,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,0,,,,,
351,0.0821,0.093,0.0689,0.1095,0.2886,0.3553,0.376,0.3676,0.1501,0.0769,0,,,,,
352,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
353,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,0,,,,,
354,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,0,,,,,
355,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,0,,,,,
356,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
357,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,0,,,,,
358,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,0,,,,,
359,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,0,,,,,
360,0.0766,0.0929,0.0697,0.1175,0.2784,0.3318,0.3748,0.3438,0.1662,0.0953,0,,,,,
361,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,0,,,,,
362,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,0,,,,,
363,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,0,,,,,
364,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
365,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,0,,,,,
366,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,0,,,,,
367,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,0,,,,,
368,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
369,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,0,,,,,
370,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,0,,,,,
371,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
372,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,0,,,,,
373,0.0769,0.0902,0.0701,0.1099,0.289,0.3823,0.3686,0.3927,0.1499,0.0744,0,,,,,
374,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,0,,,,,
375,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,0,,,,,
376,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,0,,,,,
377,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,0,,,,,
378,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,0,,,,,
379,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,0,,,,,
380,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,0,,,,,
381,0.0818,0.0955,0.0705,0.1125,0.2977,0.38,0.3804,0.3931,0.1541,0.0796,0,,,,,
382,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,0,,,,,
383,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,0,,,,,
384,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,0,,,,,
385,0.0821,0.093,0.0689,0.1095,0.2886,0.3553,0.376,0.3676,0.1501,0.0769,0,,,,,
386,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,0,,,,,
387,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
388,0.0769,0.0901,0.0651,0.1122,0.2906,0.3642,0.3784,0.3824,0.1526,0.0754,0,,,,,
389,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,0,,,,,
390,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
391,0.0769,0.0902,0.0701,0.1099,0.289,0.3823,0.3686,0.3927,0.1499,0.0744,0,,,,,
392,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,0,,,,,
393,0.0821,0.093,0.0689,0.1095,0.2886,0.3553,0.376,0.3676,0.1501,0.0769,0,,,,,
394,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,0,,,,,
395,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
396,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,0,,,,,
397,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,0,,,,,
398,0.076,0.0908,0.0654,0.1095,0.2976,0.3816,0.3816,0.3948,0.1507,0.0715,0,,,,,
399,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,0,,,,,
400,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,0,,,,,
401,0.084,0.0938,0.0698,0.1118,0.2893,0.3683,0.3758,0.3804,0.1493,0.0745,0,,,,,
402,0.0847,0.0979,0.0796,0.1127,0.2789,0.3427,0.3464,0.3525,0.1608,0.0852,0,,,,,
403,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
404,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,0,,,,,
405,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
406,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
407,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,0,,,,,
408,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,0,,,,,
409,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
410,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
411,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,0,,,,,
412,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,0,,,,,
413,0.0769,0.0901,0.0651,0.1122,0.2906,0.3642,0.3784,0.3824,0.1526,0.0754,0,,,,,
414,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,0,,,,,
415,0.081,0.0925,0.0694,0.113,0.2751,0.3644,0.3848,0.3661,0.1556,0.0792,0,,,,,
416,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
417,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,0,,,,,
418,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,0,,,,,
419,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,0,,,,,
420,0.0766,0.0929,0.0697,0.1175,0.2784,0.3318,0.3748,0.3438,0.1662,0.0953,0,,,,,
421,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,0,,,,,
422,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,0,,,,,
423,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,0,,,,,
424,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,0,,,,,
425,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,0,,,,,
426,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,0,,,,,
427,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,0,,,,,
428,0.0847,0.0979,0.0796,0.1127,0.2789,0.3427,0.3464,0.3525,0.1608,0.0852,0,,,,,
429,0.0773,0.0916,0.0651,0.1102,0.295,0.383,0.3826,0.394,0.1525,0.0758,0,,,,,
430,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,0,,,,,
431,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,0,,,,,
432,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,0,,,,,
433,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
434,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,0,,,,,
435,0.0769,0.0902,0.0701,0.1099,0.289,0.3823,0.3686,0.3927,0.1499,0.0744,0,,,,,
436,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,0,,,,,
437,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
438,0.0769,0.0901,0.0651,0.1122,0.2906,0.3642,0.3784,0.3824,0.1526,0.0754,0,,,,,
439,0.0818,0.0955,0.0705,0.1125,0.2977,0.38,0.3804,0.3931,0.1541,0.0796,0,,,,,
440,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
441,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
442,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,0,,,,,
443,0.0833,0.1019,0.081,0.1113,0.2801,0.3495,0.335,0.3614,0.1582,0.0866,0,,,,,
444,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,0,,,,,
445,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,0,,,,,
446,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,0,,,,,
447,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,0,,,,,
448,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,0,,,,,
449,0.0773,0.0916,0.0651,0.1102,0.295,0.383,0.3826,0.394,0.1525,0.0758,0,,,,,
450,0.08,0.093,0.0736,0.1113,0.2801,0.3495,0.3142,0.3614,0.1582,0.0866,0,,,,,
451,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
452,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,0,,,,,
453,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,0,,,,,
454,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
455,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,0,,,,,
456,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,0,,,,,
457,0.0886,0.1021,0.0832,0.1175,0.2784,0.3318,0.3274,0.3438,0.1662,0.0953,0,,,,,
458,0.08,0.093,0.0736,0.1113,0.2801,0.3495,0.3142,0.3614,0.1582,0.0866,0,,,,,
459,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,0,,,,,
460,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,0,,,,,
461,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,0,,,,,
462,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,0,,,,,
463,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,0,,,,,
464,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,0,,,,,
465,0.0803,0.0948,0.0693,0.1127,0.2789,0.3427,0.3894,0.3525,0.1608,0.0852,0,,,,,
466,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,0,,,,,
467,0.0824,0.0942,0.0733,0.116,0.2657,0.3384,0.3248,0.3495,0.1533,0.0801,0,,,,,
468,0.0769,0.0902,0.0701,0.1099,0.289,0.3823,0.3686,0.3927,0.1499,0.0744,0,,,,,
469,0.0766,0.0929,0.0697,0.1175,0.2784,0.3318,0.3748,0.3438,0.1662,0.0953,0,,,,,
470,0.081,0.0925,0.0694,0.113,0.2751,0.3644,0.3848,0.3661,0.1556,0.0792,0,,,,,
471,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,0,,,,,
472,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,0,,,,,
473,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,0,,,,,
474,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,0,,,,,
475,0.0859,0.0933,0.0699,0.1135,0.2724,0.3463,0.3608,0.3637,0.1567,0.08,0,,,,,
476,0.0769,0.0902,0.0701,0.1099,0.289,0.3823,0.3686,0.3927,0.1499,0.0744,0,,,,,
477,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,0,,,,,
478,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,0,,,,,
