sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class,,,,,
9417,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651,6422,,,,,
9418,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669,6422,,,,,
9419,0.0417,0.0603,0.0434,0.0963,0.2837,0.3833,0.4156,0.388,0.1647,0.0998,6422,,,,,
9420,0.0437,0.0639,0.0423,0.0748,0.2946,0.4091,0.436,0.4227,0.1406,0.0665,6422,,,,,
9421,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995,6422,,,,,
9422,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665,6422,,,,,
9423,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665,6422,,,,,
9424,0.062,0.0822,0.0747,0.0963,0.2837,0.3833,0.3632,0.388,0.1647,0.0998,6422,,,,,
9425,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995,6422,,,,,
9426,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995,6422,,,,,
9427,0.0444,0.0612,0.0437,0.0993,0.2867,0.3822,0.4324,0.394,0.1707,0.0995,6422,,,,,
9428,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995,6422,,,,,
9429,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995,6422,,,,,
9430,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651,6422,,,,,
9431,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651,6422,,,,,
9432,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669,6422,,,,,
9433,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995,6422,,,,,
9434,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669,6422,,,,,
9435,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609,6422,,,,,
9436,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609,6422,,,,,
9437,0.0411,0.0618,0.041,0.0833,0.2904,0.3921,0.42,0.4106,0.1386,0.0669,6422,,,,,
9438,0.0406,0.0627,0.0418,0.0805,0.2861,0.3955,0.3908,0.4076,0.1365,0.0609,6422,,,,,
9439,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669,6422,,,,,
9440,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665,6422,,,,,
9441,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609,6422,,,,,
9442,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669,6422,,,,,
9443,0.0411,0.0618,0.041,0.0833,0.2904,0.3921,0.42,0.4106,0.1386,0.0669,6422,,,,,
9444,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995,6422,,,,,
9445,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651,6422,,,,,
9446,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651,6422,,,,,
9447,0.0437,0.0639,0.0423,0.0748,0.2946,0.4091,0.436,0.4227,0.1406,0.0665,6422,,,,,
9448,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998,6422,,,,,
9449,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669,6422,,,,,
9450,0.0427,0.0622,0.0429,0.0805,0.2861,0.3955,0.4016,0.4076,0.1365,0.0609,6422,,,,,
9451,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665,6422,,,,,
9452,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651,6422,,,,,
9453,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609,6422,,,,,
9454,0.0444,0.0629,0.039,0.0993,0.2867,0.3822,0.4252,0.394,0.1707,0.0995,6422,,,,,
9455,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998,6422,,,,,
9456,0.0437,0.0639,0.0423,0.0748,0.2946,0.4091,0.436,0.4227,0.1406,0.0665,6422,,,,,
9457,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609,6422,,,,,
9458,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651,6422,,,,,
9459,0.0432,0.0611,0.0404,0.081,0.2987,0.4148,0.434,0.4211,0.1426,0.0651,6422,,,,,
9460,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651,6422,,,,,
9461,0.0629,0.0805,0.0805,0.0993,0.2867,0.3822,0.3774,0.394,0.1707,0.0995,6422,,,,,
9462,0.0439,0.0611,0.0429,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665,6422,,,,,
9463,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651,6422,,,,,
9464,0.0439,0.0611,0.0429,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665,6422,,,,,
9465,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651,6422,,,,,
9466,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609,6422,,,,,
9467,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998,6422,,,,,
9468,0.0442,0.0597,0.0416,0.081,0.2987,0.4148,0.4408,0.4211,0.1426,0.0651,6422,,,,,
9469,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609,6422,,,,,
9470,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665,6422,,,,,
9471,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609,6422,,,,,
9472,0.0439,0.0611,0.0429,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665,6422,,,,,
9473,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998,6422,,,,,
9474,0.042,0.0615,0.0415,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665,6422,,,,,
9475,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669,6422,,,,,
9476,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609,6422,,,,,
9477,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669,6422,,,,,
9478,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651,6422,,,,,
9479,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665,6422,,,,,
9480,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669,6422,,,,,
9481,0.0629,0.0805,0.0805,0.0993,0.2867,0.3822,0.3774,0.394,0.1707,0.0995,6422,,,,,
9482,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651,6422,,,,,
9483,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665,6422,,,,,
9484,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651,6422,,,,,
9485,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669,6422,,,,,
9486,0.0414,0.0661,0.0432,0.0833,0.2904,0.3921,0.4026,0.4106,0.1386,0.0669,6422,,,,,
9487,0.0439,0.0611,0.0429,0.0748,0.2946,0.4091,0.4296,0.4227,0.1406,0.0665,6422,,,,,
9488,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669,6422,,,,,
9489,0.042,0.0613,0.0423,0.0805,0.2861,0.3955,0.4116,0.4076,0.1365,0.0609,6422,,,,,
9490,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609,6422,,,,,
9491,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998,6422,,,,,
9492,0.0425,0.0611,0.0409,0.081,0.2987,0.4148,0.4284,0.4211,0.1426,0.0651,6422,,,,,
9493,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998,6422,,,,,
9494,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609,6422,,,,,
9495,0.0394,0.0607,0.042,0.0748,0.2946,0.4091,0.4232,0.4227,0.1406,0.0665,6422,,,,,
9496,0.0399,0.0616,0.0391,0.0963,0.2837,0.3833,0.4224,0.388,0.1647,0.0998,6422,,,,,
9497,0.0421,0.063,0.0429,0.0833,0.2904,0.3921,0.4052,0.4106,0.1386,0.0669,6422,,,,,
9498,0.0406,0.0627,0.0418,0.0805,0.2861,0.3955,0.3908,0.4076,0.1365,0.0609,6422,,,,,
9499,0.043,0.0651,0.0415,0.0833,0.2904,0.3921,0.404,0.4106,0.1386,0.0669,6422,,,,,
9500,0.0407,0.062,0.0404,0.0805,0.2861,0.3955,0.4212,0.4076,0.1365,0.0609,6422,,,,,
9501,0.0827,0.124,0.1286,0.2059,0.2938,0.3324,0.3234,0.3586,0.2231,0.1431,6422,,,,,
9502,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9503,0.0949,0.1422,0.1414,0.2361,0.3367,0.3581,0.374,0.3874,0.2408,0.1559,6422,,,,,
9504,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9505,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9506,0.0861,0.1338,0.1344,0.2059,0.2938,0.3324,0.3442,0.3586,0.2231,0.1431,6422,,,,,
9507,0.0861,0.1346,0.1306,0.2181,0.3091,0.3309,0.3494,0.3605,0.23,0.1492,6422,,,,,
9508,0.0983,0.155,0.1518,0.243,0.3347,0.3618,0.3794,0.3857,0.2472,0.1616,6422,,,,,
9509,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9510,0.0944,0.1398,0.149,0.2248,0.3082,0.3413,0.347,0.368,0.2609,0.1892,6422,,,,,
9511,0.0872,0.1344,0.1336,0.2181,0.3091,0.3309,0.3442,0.3605,0.23,0.1492,6422,,,,,
9512,0.0944,0.1398,0.149,0.2248,0.3082,0.3413,0.347,0.368,0.2609,0.1892,6422,,,,,
9513,0.0891,0.134,0.1374,0.2226,0.3134,0.3337,0.3538,0.3592,0.2557,0.1833,6422,,,,,
9514,0.0949,0.1422,0.1414,0.2361,0.3367,0.3581,0.374,0.3874,0.2408,0.1559,6422,,,,,
9515,0.1003,0.157,0.1528,0.2361,0.3367,0.3581,0.3848,0.3874,0.2408,0.1559,6422,,,,,
9516,0.1003,0.157,0.1528,0.2361,0.3367,0.3581,0.3848,0.3874,0.2408,0.1559,6422,,,,,
9517,0.103,0.1482,0.1674,0.2248,0.3082,0.3413,0.3432,0.368,0.2609,0.1892,6422,,,,,
9518,0.0891,0.1358,0.141,0.2181,0.3091,0.3309,0.3428,0.3605,0.23,0.1492,6422,,,,,
9519,0.094,0.1414,0.1388,0.2248,0.3082,0.3413,0.352,0.368,0.2609,0.1892,6422,,,,,
9520,0.0983,0.155,0.1518,0.243,0.3347,0.3618,0.3794,0.3857,0.2472,0.1616,6422,,,,,
9521,0.0827,0.132,0.1316,0.2226,0.3134,0.3337,0.3598,0.3592,0.2557,0.1833,6422,,,,,
9522,0.0949,0.1422,0.1414,0.2361,0.3367,0.3581,0.374,0.3874,0.2408,0.1559,6422,,,,,
9523,0.0944,0.1398,0.149,0.2248,0.3082,0.3413,0.347,0.368,0.2609,0.1892,6422,,,,,
9524,0.0872,0.1344,0.1336,0.2181,0.3091,0.3309,0.3442,0.3605,0.23,0.1492,6422,,,,,
9525,0.103,0.1482,0.1674,0.2248,0.3082,0.3413,0.3432,0.368,0.2609,0.1892,6422,,,,,
9526,0.1003,0.157,0.1528,0.2361,0.3367,0.3581,0.3848,0.3874,0.2408,0.1559,6422,,,,,
9527,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9528,0.1003,0.157,0.1528,0.2361,0.3367,0.3581,0.3848,0.3874,0.2408,0.1559,6422,,,,,
9529,0.0971,0.1446,0.1362,0.2361,0.3367,0.3581,0.371,0.3874,0.2408,0.1559,6422,,,,,
9530,0.096,0.143,0.1478,0.2248,0.3082,0.3413,0.342,0.368,0.2609,0.1892,6422,,,,,
9531,0.0944,0.1398,0.149,0.2248,0.3082,0.3413,0.347,0.368,0.2609,0.1892,6422,,,,,
9532,0.0872,0.1344,0.1336,0.2181,0.3091,0.3309,0.3442,0.3605,0.23,0.1492,6422,,,,,
9533,0.0827,0.132,0.1316,0.2226,0.3134,0.3337,0.3598,0.3592,0.2557,0.1833,6422,,,,,
9534,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9535,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9536,0.0949,0.1422,0.1414,0.2361,0.3367,0.3581,0.374,0.3874,0.2408,0.1559,6422,,,,,
9537,0.0949,0.1422,0.1414,0.2361,0.3367,0.3581,0.374,0.3874,0.2408,0.1559,6422,,,,,
9538,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9539,0.0891,0.134,0.1374,0.2226,0.3134,0.3337,0.3538,0.3592,0.2557,0.1833,6422,,,,,
9540,0.0861,0.1338,0.1344,0.2059,0.2938,0.3324,0.3442,0.3586,0.2231,0.1431,6422,,,,,
9541,0.0827,0.124,0.1286,0.2059,0.2938,0.3324,0.3234,0.3586,0.2231,0.1431,6422,,,,,
9542,0.0891,0.1358,0.141,0.2181,0.3091,0.3309,0.3428,0.3605,0.23,0.1492,6422,,,,,
9543,0.094,0.1414,0.1388,0.2248,0.3082,0.3413,0.352,0.368,0.2609,0.1892,6422,,,,,
9544,0.0827,0.132,0.1316,0.2226,0.3134,0.3337,0.3598,0.3592,0.2557,0.1833,6422,,,,,
9545,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9546,0.0891,0.134,0.1374,0.2226,0.3134,0.3337,0.3538,0.3592,0.2557,0.1833,6422,,,,,
9547,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9548,0.1012,0.1556,0.1534,0.243,0.3347,0.3618,0.3982,0.3857,0.2472,0.1616,6422,,,,,
9549,0.0861,0.1338,0.1344,0.2059,0.2938,0.3324,0.3442,0.3586,0.2231,0.1431,6422,,,,,
9550,0.094,0.1414,0.1388,0.2248,0.3082,0.3413,0.352,0.368,0.2609,0.1892,6422,,,,,
9551,0.0963,0.1464,0.1514,0.2226,0.3134,0.3337,0.3458,0.3592,0.2557,0.1833,6422,,,,,
9552,0.094,0.1414,0.1388,0.2248,0.3082,0.3413,0.352,0.368,0.2609,0.1892,6422,,,,,
9553,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9554,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9555,0.0891,0.1358,0.141,0.2181,0.3091,0.3309,0.3428,0.3605,0.23,0.1492,6422,,,,,
9556,0.0944,0.1398,0.149,0.2248,0.3082,0.3413,0.347,0.368,0.2609,0.1892,6422,,,,,
9557,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9558,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9559,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9560,0.0827,0.132,0.1316,0.2226,0.3134,0.3337,0.3598,0.3592,0.2557,0.1833,6422,,,,,
9561,0.0944,0.1398,0.149,0.2248,0.3082,0.3413,0.347,0.368,0.2609,0.1892,6422,,,,,
9562,0.0861,0.1346,0.1306,0.2181,0.3091,0.3309,0.3494,0.3605,0.23,0.1492,6422,,,,,
9563,0.0872,0.1344,0.1336,0.2181,0.3091,0.3309,0.3442,0.3605,0.23,0.1492,6422,,,,,
9564,0.1002,0.1484,0.162,0.2226,0.3134,0.3337,0.3516,0.3592,0.2557,0.1833,6422,,,,,
9565,0.0949,0.1422,0.1414,0.2361,0.3367,0.3581,0.374,0.3874,0.2408,0.1559,6422,,,,,
9566,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9567,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9568,0.1007,0.1556,0.153,0.243,0.3347,0.3618,0.3818,0.3857,0.2472,0.1616,6422,,,,,
9569,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9570,0.0891,0.1358,0.141,0.2181,0.3091,0.3309,0.3428,0.3605,0.23,0.1492,6422,,,,,
9571,0.0827,0.132,0.1316,0.2226,0.3134,0.3337,0.3598,0.3592,0.2557,0.1833,6422,,,,,
9572,0.0827,0.124,0.1286,0.2059,0.2938,0.3324,0.3234,0.3586,0.2231,0.1431,6422,,,,,
9573,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9574,0.0827,0.132,0.1316,0.2226,0.3134,0.3337,0.3598,0.3592,0.2557,0.1833,6422,,,,,
9575,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9576,0.0891,0.134,0.1374,0.2226,0.3134,0.3337,0.3538,0.3592,0.2557,0.1833,6422,,,,,
9577,0.0963,0.1464,0.1514,0.2226,0.3134,0.3337,0.3458,0.3592,0.2557,0.1833,6422,,,,,
9578,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9579,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9580,0.0827,0.124,0.1286,0.2059,0.2938,0.3324,0.3234,0.3586,0.2231,0.1431,6422,,,,,
9581,0.0861,0.1346,0.1306,0.2181,0.3091,0.3309,0.3494,0.3605,0.23,0.1492,6422,,,,,
9582,0.0983,0.155,0.1518,0.243,0.3347,0.3618,0.3794,0.3857,0.2472,0.1616,6422,,,,,
9583,0.0861,0.1346,0.1306,0.2181,0.3091,0.3309,0.3494,0.3605,0.23,0.1492,6422,,,,,
9584,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9585,0.1003,0.157,0.1528,0.2361,0.3367,0.3581,0.3848,0.3874,0.2408,0.1559,6422,,,,,
9586,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9587,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9588,0.0944,0.1398,0.149,0.2248,0.3082,0.3413,0.347,0.368,0.2609,0.1892,6422,,,,,
9589,0.1007,0.1556,0.153,0.243,0.3347,0.3618,0.3818,0.3857,0.2472,0.1616,6422,,,,,
9590,0.0861,0.1338,0.1344,0.2059,0.2938,0.3324,0.3442,0.3586,0.2231,0.1431,6422,,,,,
9591,0.0872,0.1344,0.1336,0.2181,0.3091,0.3309,0.3442,0.3605,0.23,0.1492,6422,,,,,
9592,0.0944,0.1398,0.149,0.2248,0.3082,0.3413,0.347,0.368,0.2609,0.1892,6422,,,,,
9593,0.0891,0.1358,0.141,0.2181,0.3091,0.3309,0.3428,0.3605,0.23,0.1492,6422,,,,,
9594,0.103,0.1482,0.1674,0.2248,0.3082,0.3413,0.3432,0.368,0.2609,0.1892,6422,,,,,
9595,0.103,0.1482,0.1674,0.2248,0.3082,0.3413,0.3432,0.368,0.2609,0.1892,6422,,,,,
9596,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9597,0.0861,0.1346,0.1306,0.2181,0.3091,0.3309,0.3494,0.3605,0.23,0.1492,6422,,,,,
9598,0.1003,0.157,0.1528,0.2361,0.3367,0.3581,0.3848,0.3874,0.2408,0.1559,6422,,,,,
9599,0.094,0.1414,0.1388,0.2248,0.3082,0.3413,0.352,0.368,0.2609,0.1892,6422,,,,,
9600,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9601,0.103,0.1482,0.1674,0.2248,0.3082,0.3413,0.3432,0.368,0.2609,0.1892,6422,,,,,
9602,0.0891,0.134,0.1374,0.2226,0.3134,0.3337,0.3538,0.3592,0.2557,0.1833,6422,,,,,
9603,0.0866,0.1324,0.1322,0.2059,0.2938,0.3324,0.3212,0.3586,0.2231,0.1431,6422,,,,,
9604,0.0827,0.132,0.1316,0.2226,0.3134,0.3337,0.3598,0.3592,0.2557,0.1833,6422,,,,,
9605,0.0827,0.132,0.1316,0.2226,0.3134,0.3337,0.3598,0.3592,0.2557,0.1833,6422,,,,,
9606,0.0827,0.124,0.1286,0.2059,0.2938,0.3324,0.3234,0.3586,0.2231,0.1431,6422,,,,,
9607,0.0861,0.1338,0.1344,0.2059,0.2938,0.3324,0.3442,0.3586,0.2231,0.1431,6422,,,,,
9608,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9609,0.0891,0.134,0.1374,0.2226,0.3134,0.3337,0.3538,0.3592,0.2557,0.1833,6422,,,,,
9610,0.0861,0.1346,0.1306,0.2181,0.3091,0.3309,0.3494,0.3605,0.23,0.1492,6422,,,,,
9611,0.0963,0.1464,0.1514,0.2226,0.3134,0.3337,0.3458,0.3592,0.2557,0.1833,6422,,,,,
9612,0.0971,0.1446,0.1362,0.2361,0.3367,0.3581,0.371,0.3874,0.2408,0.1559,6422,,,,,
9613,0.1007,0.1556,0.153,0.243,0.3347,0.3618,0.3818,0.3857,0.2472,0.1616,6422,,,,,
9614,0.0866,0.1324,0.1322,0.2059,0.2938,0.3324,0.3212,0.3586,0.2231,0.1431,6422,,,,,
9615,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9616,0.1007,0.1556,0.153,0.243,0.3347,0.3618,0.3818,0.3857,0.2472,0.1616,6422,,,,,
9617,0.1012,0.1556,0.1534,0.243,0.3347,0.3618,0.3982,0.3857,0.2472,0.1616,6422,,,,,
9618,0.0983,0.155,0.1518,0.243,0.3347,0.3618,0.3794,0.3857,0.2472,0.1616,6422,,,,,
9619,0.102,0.1594,0.1504,0.2361,0.3367,0.3581,0.3962,0.3874,0.2408,0.1559,6422,,,,,
9620,0.1003,0.157,0.1528,0.2361,0.3367,0.3581,0.3848,0.3874,0.2408,0.1559,6422,,,,,
9621,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9622,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9623,0.102,0.1472,0.155,0.243,0.3347,0.3618,0.3598,0.3857,0.2472,0.1616,6422,,,,,
9624,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9625,0.0944,0.1398,0.149,0.2248,0.3082,0.3413,0.347,0.368,0.2609,0.1892,6422,,,,,
9626,0.0861,0.1338,0.1344,0.2059,0.2938,0.3324,0.3442,0.3586,0.2231,0.1431,6422,,,,,
9627,0.1002,0.1484,0.162,0.2226,0.3134,0.3337,0.3516,0.3592,0.2557,0.1833,6422,,,,,
9628,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9629,0.0949,0.1422,0.1414,0.2361,0.3367,0.3581,0.374,0.3874,0.2408,0.1559,6422,,,,,
9630,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9631,0.1002,0.1484,0.162,0.2226,0.3134,0.3337,0.3516,0.3592,0.2557,0.1833,6422,,,,,
9632,0.0861,0.1346,0.1306,0.2181,0.3091,0.3309,0.3494,0.3605,0.23,0.1492,6422,,,,,
9633,0.0866,0.1324,0.1322,0.2059,0.2938,0.3324,0.3212,0.3586,0.2231,0.1431,6422,,,,,
9634,0.1007,0.1556,0.153,0.243,0.3347,0.3618,0.3818,0.3857,0.2472,0.1616,6422,,,,,
9635,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9636,0.0971,0.1446,0.1362,0.2361,0.3367,0.3581,0.371,0.3874,0.2408,0.1559,6422,,,,,
9637,0.0944,0.1398,0.149,0.2248,0.3082,0.3413,0.347,0.368,0.2609,0.1892,6422,,,,,
9638,0.0827,0.124,0.1286,0.2059,0.2938,0.3324,0.3234,0.3586,0.2231,0.1431,6422,,,,,
9639,0.1007,0.1556,0.153,0.243,0.3347,0.3618,0.3818,0.3857,0.2472,0.1616,6422,,,,,
9640,0.0918,0.1358,0.143,0.2059,0.2938,0.3324,0.3404,0.3586,0.2231,0.1431,6422,,,,,
9641,0.0861,0.1338,0.1344,0.2059,0.2938,0.3324,0.3442,0.3586,0.2231,0.1431,6422,,,,,
9642,0.0827,0.132,0.1316,0.2226,0.3134,0.3337,0.3598,0.3592,0.2557,0.1833,6422,,,,,
9643,0.0861,0.1338,0.1344,0.2059,0.2938,0.3324,0.3442,0.3586,0.2231,0.1431,6422,,,,,
9644,0.0891,0.134,0.1374,0.2226,0.3134,0.3337,0.3538,0.3592,0.2557,0.1833,6422,,,,,
9645,0.1012,0.1556,0.1534,0.243,0.3347,0.3618,0.3982,0.3857,0.2472,0.1616,6422,,,,,
9646,0.1007,0.1556,0.153,0.243,0.3347,0.3618,0.3818,0.3857,0.2472,0.1616,6422,,,,,
9647,0.0885,0.1376,0.1428,0.2181,0.3091,0.3309,0.335,0.3605,0.23,0.1492,6422,,,,,
9648,0.0827,0.124,0.1286,0.2059,0.2938,0.3324,0.3234,0.3586,0.2231,0.1431,6422,,,,,
9649,0.1012,0.1556,0.1534,0.243,0.3347,0.3618,0.3982,0.3857,0.2472,0.1616,6422,,,,,
9650,0.1007,0.1556,0.153,0.243,0.3347,0.3618,0.3818,0.3857,0.2472,0.1616,6422,,,,,
